lib,trial,test_group,type,region,thread_ms,real_ms,iters,total_cpu_ms,total_real_ms,soft_faults,hard_faults
lua,9,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.number,0.055,0.055,1000,,,
lua,9,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.table.number,0.054,0.054,1000,,,
lua,9,nesting,perf,Close,0.041,0.042,1,,,
lua,9,nesting,function,parse nested lua tables,,,1,2.022,2.332,62,0
confh,10,nesting,perf,Open,0.329,0.330,1,,,
confh,10,nesting,perf,Get Int: Number,0.181,0.180,1000,,,
confh,10,nesting,perf,Get Int: Table.number,0.300,0.306,1000,,,
confh,10,nesting,perf,Get Int: Table.table.number,0.374,0.374,1000,,,
confh,10,nesting,perf,Get Int: Table.table.table.number,0.464,0.464,1000,,,
confh,10,nesting,perf,Get Int: Table.table.table.table.number,0.568,0.572,1000,,,
confh,10,nesting,perf,Get Int: Table.table.table.table.table.number,0.696,0.701,1000,,,
confh,10,nesting,perf,Get Int: Table.table.table.table.table.table.number,0.835,0.864,1000,,,
confh,10,nesting,perf,Get Int: Table.table.table.table.table.table.table.number,0.981,0.996,1000,,,
confh,10,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.number,1.042,1.049,1000,,,
confh,10,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.table.number,1.194,1.202,1000,,,
confh,10,nesting,perf,Close,0.039,0.039,1,,,
confh,10,nesting,function,parse nested lua tables,,,1,14.975,15.331,64,0
lua,10,nesting,perf,Open,0.398,0.410,1,,,
lua,10,nesting,perf,Get Int: Number,0.036,0.035,1000,,,
lua,10,nesting,perf,Get Int: Table.number,0.071,0.071,1000,,,
lua,10,nesting,perf,Get Int: Table.table.number,0.070,0.071,1000,,,
lua,10,nesting,perf,Get Int: Table.table.table.number,0.073,0.083,1000,,,
lua,10,nesting,perf,Get Int: Table.table.table.table.number,0.070,0.070,1000,,,
lua,10,nesting,perf,Get Int: Table.table.table.table.table.number,0.073,0.073,1000,,,
lua,10,nesting,perf,Get Int: Table.table.table.table.table.table.number,0.073,0.074,1000,,,
lua,10,nesting,perf,Get Int: Table.table.table.table.table.table.table.number,0.074,0.074,1000,,,
lua,10,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.number,0.079,0.079,1000,,,
lua,10,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.table.number,0.072,0.073,1000,,,
lua,10,nesting,perf,Close,0.031,0.031,1,,,
lua,10,nesting,function,parse nested lua tables,,,1,2.276,2.500,62,0
confh,11,nesting,perf,Open,0.340,0.341,1,,,
confh,11,nesting,perf,Get Int: Number,0.260,0.259,1000,,,
confh,11,nesting,perf,Get Int: Table.number,0.408,0.408,1000,,,
confh,11,nesting,perf,Get Int: Table.table.number,0.523,0.533,1000,,,
confh,11,nesting,perf,Get Int: Table.table.table.number,0.719,0.741,1000,,,
confh,11,nesting,perf,Get Int: Table.table.table.table.number,0.873,0.884,1000,,,
confh,11,nesting,perf,Get Int: Table.table.table.table.table.number,1.021,1.028,1000,,,
confh,11,nesting,perf,Get Int: Table.table.table.table.table.table.number,1.074,1.101,1000,,,
confh,11,nesting,perf,Get Int: Table.table.table.table.table.table.table.number,0.956,0.963,1000,,,
confh,11,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.number,1.041,1.055,1000,,,
confh,11,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.table.number,1.165,1.174,1000,,,
confh,11,nesting,perf,Close,0.035,0.035,1,,,
confh,11,nesting,function,parse nested lua tables,,,1,17.466,17.935,62,0
lua,11,nesting,perf,Open,0.344,0.344,1,,,
lua,11,nesting,perf,Get Int: Number,0.033,0.032,1000,,,
lua,11,nesting,perf,Get Int: Table.number,0.067,0.067,1000,,,
lua,11,nesting,perf,Get Int: Table.table.number,0.067,0.067,1000,,,
lua,11,nesting,perf,Get Int: Table.table.table.number,0.067,0.067,1000,,,
lua,11,nesting,perf,Get Int: Table.table.table.table.number,0.068,0.075,1000,,,
lua,11,nesting,perf,Get Int: Table.table.table.table.table.number,0.067,0.067,1000,,,
lua,11,nesting,perf,Get Int: Table.table.table.table.table.table.number,0.067,0.067,1000,,,
lua,11,nesting,perf,Get Int: Table.table.table.table.table.table.table.number,0.067,0.067,1000,,,
lua,11,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.number,0.067,0.067,1000,,,
lua,11,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.table.number,0.066,0.066,1000,,,
lua,11,nesting,perf,Close,0.026,0.026,1,,,
lua,11,nesting,function,parse nested lua tables,,,1,2.146,2.337,62,0
confh,12,nesting,perf,Open,0.338,0.339,1,,,
confh,12,nesting,perf,Get Int: Number,0.182,0.181,1000,,,
confh,12,nesting,perf,Get Int: Table.number,0.301,0.309,1000,,,
confh,12,nesting,perf,Get Int: Table.table.number,0.383,0.383,1000,,,
confh,12,nesting,perf,Get Int: Table.table.table.number,0.481,0.486,1000,,,
confh,12,nesting,perf,Get Int: Table.table.table.table.number,0.570,0.570,1000,,,
confh,12,nesting,perf,Get Int: Table.table.table.table.table.number,0.666,0.671,1000,,,
confh,12,nesting,perf,Get Int: Table.table.table.table.table.table.number,0.772,0.802,1000,,,
confh,12,nesting,perf,Get Int: Table.table.table.table.table.table.table.number,0.879,0.885,1000,,,
confh,12,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.number,0.998,1.001,1000,,,
confh,12,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.table.number,1.070,1.074,1000,,,
confh,12,nesting,perf,Close,0.034,0.034,1,,,
confh,12,nesting,function,parse nested lua tables,,,1,15.338,15.824,62,0
lua,12,nesting,perf,Open,0.322,0.322,1,,,
lua,12,nesting,perf,Get Int: Number,0.032,0.032,1000,,,
lua,12,nesting,perf,Get Int: Table.number,0.065,0.065,1000,,,
lua,12,nesting,perf,Get Int: Table.table.number,0.065,0.065,1000,,,
lua,12,nesting,perf,Get Int: Table.table.table.number,0.065,0.065,1000,,,
lua,12,nesting,perf,Get Int: Table.table.table.table.number,0.065,0.065,1000,,,
lua,12,nesting,perf,Get Int: Table.table.table.table.table.number,0.065,0.065,1000,,,
lua,12,nesting,perf,Get Int: Table.table.table.table.table.table.number,0.065,0.065,1000,,,
lua,12,nesting,perf,Get Int: Table.table.table.table.table.table.table.number,0.065,0.065,1000,,,
lua,12,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.number,0.065,0.065,1000,,,
lua,12,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.table.number,0.065,0.065,1000,,,
lua,12,nesting,perf,Close,0.025,0.025,1,,,
lua,12,nesting,function,parse nested lua tables,,,1,2.177,2.420,62,0
confh,13,nesting,perf,Open,0.301,0.324,1,,,
confh,13,nesting,perf,Get Int: Number,0.181,0.181,1000,,,
confh,13,nesting,perf,Get Int: Table.number,0.296,0.300,1000,,,
confh,13,nesting,perf,Get Int: Table.table.number,0.369,0.369,1000,,,
confh,13,nesting,perf,Get Int: Table.table.table.number,0.500,0.512,1000,,,
confh,13,nesting,perf,Get Int: Table.table.table.table.number,0.598,0.602,1000,,,
confh,13,nesting,perf,Get Int: Table.table.table.table.table.number,0.659,0.665,1000,,,
